285118655	ORI	0.050029173	0.016588	-0.070533	-0.996116
285118665	ORI	0.049921237	0.016525	-0.070708	-0.99611
285118675	ORI	0.04982084	0.016296	-0.070902	-0.996105
285118685	ORI	0.04970046	0.015987	-0.071015	-0.996108
285118695	ORI	0.04962965	0.015735	-0.071023	-0.99611497
285118705	ORI	0.0495882	0.015645	-0.070917	-0.996126
285118715	ORI	0.049584594	0.015698	-0.070753	-0.996137
285118725	ORI	0.0495876	0.015795	-0.070589	-0.996147
285118735	ORI	0.049556337	0.015871	-0.07048	-0.996155
285118745	ORI	0.049507	0.015908	-0.07045	-0.996159
285118755	ORI	0.04943471	0.015918	-0.070485	-0.99616
285118765	ORI	0.049285576	0.015922	-0.07056	-0.996162
285118775	ORI	0.049103837	0.015844	-0.070662	-0.996165
285118785	ORI	0.048875708	0.015569	-0.070782	-0.996172
285118795	ORI	0.048634257	0.015123	-0.070862	-0.996185
285118805	ORI	0.04841808	0.014633	-0.070832	-0.996205
285118815	ORI	0.048239864	0.014261	-0.07065	-0.996232
285118825	ORI	0.048126675	0.01414	-0.070369996	-0.996259
285118835	ORI	0.048091367	0.01424	-0.07009	-0.996279
285118845	ORI	0.048085786	0.014447	-0.069895	-0.99628997
285118855	ORI	0.04807463	0.014571	-0.069877	-0.99628997
285118865	ORI	0.04799087	0.014489	-0.070022	-0.996285
285118875	ORI	0.04787211	0.014254	-0.070237	-0.996279
285118885	ORI	0.047745567	0.014047	-0.070421	-0.996275
285118895	ORI	0.047633708	0.013978	-0.070525	-0.996274
285118905	ORI	0.047512803	0.01407	-0.070532	-0.996278
285118915	ORI	0.04735825	0.014213	-0.07048	-0.996287
285118925	ORI	0.047196243	0.014234	-0.070415	-0.99629897
285118935	ORI	0.046994377	0.014043	-0.070376	-0.996314
285118945	ORI	0.04679737	0.01368	-0.070395	-0.996327
285118955	ORI	0.04664364	0.013314	-0.070425	-0.996337
285118965	ORI	0.0465829	0.013107	-0.070419	-0.996343
285118975	ORI	0.04662894	0.013101	-0.070362	-0.996345
285118985	ORI	0.046705574	0.013336	-0.070281	-0.996344
285118995	ORI	0.04680692	0.013731	-0.070222	-0.996338
285119005	ORI	0.0468432	0.014212	-0.070202	-0.996331
285119015	ORI	0.04681711	0.01467	-0.070182	-0.996327
285119025	ORI	0.046752132	0.015053	-0.070144	-0.996327
285119035	ORI	0.046690896	0.015342	-0.070009	-0.99633497
285119045	ORI	0.04663661	0.015571	-0.069808	-0.996348
285119055	ORI	0.04655218	0.015766	-0.069578	-0.996365
285119065	ORI	0.04645092	0.015911	-0.069398	-0.99638
285119075	ORI	0.046300545	0.015994	-0.069321	-0.996391
285119085	ORI	0.046077944	0.015956	-0.069349	-0.9964
285119095	ORI	0.04583996	0.015835	-0.069434	-0.996407
285119105	ORI	0.04562883	0.015752	-0.069534	-0.996411
285119115	ORI	0.04542328	0.015808	-0.069642	-0.996412
285119125	ORI	0.045228656	0.015947	-0.069737	-0.996412
285119135	ORI	0.045033194	0.016022	-0.069817	-0.996414
285119145	ORI	0.044845518	0.015985	-0.069875	-0.996419
285119155	ORI	0.0446804	0.01587	-0.069922	-0.996425
285119165	ORI	0.04452204	0.015757	-0.069977	-0.99643
285119175	ORI	0.044379905	0.015665	-0.070017	-0.996435
285119185	ORI	0.044237986	0.015583	-0.070025	-0.996442
285119195	ORI	0.044158418	0.0154719995	-0.069958	-0.996452
285119205	ORI	0.044126686	0.015414	-0.069819	-0.996464
285119215	ORI	0.044126686	0.015522	-0.069680996	-0.996472
285119225	ORI	0.044137493	0.015885	-0.069607	-0.996471
285119235	ORI	0.044170566	0.016452	-0.069626	-0.996459
285119245	ORI	0.044210356	0.016987	-0.069715	-0.996442
285119255	ORI	0.04420024	0.017324	-0.069824	-0.996429
285119265	ORI	0.044184733	0.017436	-0.069892	-0.996423
285119275	ORI	0.04413209	0.01742	-0.069887	-0.996426
285119285	ORI	0.04409493	0.017373	-0.069779	-0.996436
285119295	ORI	0.044065185	0.017324	-0.069567	-0.996453
285119305	ORI	0.04406045	0.0173	-0.069303	-0.996472
285119315	ORI	0.04408006	0.017314	-0.069071	-0.996487
285119325	ORI	0.0440875	0.017389	-0.068932	-0.996495
285119335	ORI	0.044097636	0.017487	-0.06893	-0.996493
285119345	ORI	0.044078708	0.017539	-0.069059	-0.996484
285119355	ORI	0.044020526	0.017552	-0.069265	-0.996472
285119365	ORI	0.043914784	0.01759	-0.069495	-0.99646
285119375	ORI	0.043761823	0.017664	-0.069673	-0.996453
285119385	ORI	0.0436459	0.017651	-0.069749	-0.996453
285119395	ORI	0.043509804	0.017446	-0.069728	-0.996464
285119405	ORI	0.04342273	0.017054	-0.069651	-0.99648
285119415	ORI	0.043332726	0.016617	-0.069555	-0.996498
285119425	ORI	0.043245982	0.016294999	-0.06947	-0.996513
285119435	ORI	0.043158375	0.016225	-0.069441	-0.99652
285119445	ORI	0.04303805	0.016354	-0.0695	-0.99651897
285119455	ORI	0.04291045	0.016488	-0.069647	-0.996512
285119465	ORI	0.042754594	0.016461	-0.069835	-0.996506
285119475	ORI	0.042617753	0.01628	-0.070018	-0.996502
285119485	ORI	0.04251273	0.016075	-0.070171	-0.996499
285119495	ORI	0.042409554	0.015968	-0.070258	-0.996499
285119505	ORI	0.042363852	0.015962	-0.070245	-0.996502
285119515	ORI	0.04232092	0.016009	-0.070089	-0.996514
285119525	ORI	0.04229626	0.01616	-0.069799	-0.996533
285119535	ORI	0.042284988	0.016436	-0.069455	-0.996553
285119545	ORI	0.04226666	0.016782999	-0.069153	-0.996569
285119555	ORI	0.04220739	0.01707	-0.068959996	-0.99658
285119565	ORI	0.042148743	0.017217	-0.068916	-0.996583
285119575	ORI	0.04201418	0.017155	-0.068999	-0.996584
285119585	ORI	0.04187136	0.016858	-0.069116	-0.996587
285119595	ORI	0.04177017	0.016628	-0.069146	-0.996593
285119605	ORI	0.041727338	0.016462	-0.069039	-0.996605
285119615	ORI	0.041715197	0.016494	-0.068836	-0.996619
285119625	ORI	0.04177588	0.016764	-0.068618	-0.996627
285119635	ORI	0.041777305	0.017102	-0.068475	-0.996631
285119645	ORI	0.041718055	0.017249	-0.06846	-0.996632
285119655	ORI	0.041632243	0.017138	-0.06854	-0.996632
285119665	ORI	0.041528314	0.016867	-0.068641	-0.996634
285119675	ORI	0.041426282	0.016615	-0.068691	-0.996639
285119685	ORI	0.04136797	0.016502	-0.068667	-0.996645
285119695	ORI	0.041314624	0.016592	-0.06859	-0.996651
285119705	ORI	0.041280705	0.016817	-0.068541	-0.996652
285119715	ORI	0.04116938	0.017043	-0.068567	-0.996651
285119725	ORI	0.041049037	0.017126	-0.068691	-0.996646
285119735	ORI	0.040917415	0.017019	-0.068926	-0.996637
285119745	ORI	0.040850352	0.016742	-0.069178	-0.996627
285119755	ORI	0.04082554	0.016405	-0.069345	-0.996622
285119765	ORI	0.040859107	0.016164	-0.069396	-0.996621
285119775	ORI	0.040939987	0.0161	-0.069363	-0.996621
285119785	ORI	0.041027974	0.016198	-0.069303	-0.99662
285119795	ORI	0.041112874	0.016333	-0.069264	-0.996617
285119805	ORI	0.041167207	0.016344	-0.069273	-0.996614
285119815	ORI	0.04118385	0.016164	-0.069305	-0.996614
285119825	ORI	0.041207004	0.015819	-0.069342	-0.996616
285119835	ORI	0.04124676	0.015448	-0.069359	-0.996619
285119845	ORI	0.0413139	0.015171	-0.069351	-0.996621
285119855	ORI	0.04141189	0.015048	-0.069305	-0.996622
285119865	ORI	0.04150534	0.015053	-0.069262	-0.996621
285119875	ORI	0.041665155	0.015167	-0.069199	-0.996617
285119885	ORI	0.041860685	0.015297	-0.069139	-0.996611
285119895	ORI	0.042029787	0.015346	-0.069098	-0.996606
285119905	ORI	0.042162172	0.015292	-0.069072	-0.996603
285119915	ORI	0.042261723	0.015159	-0.069055	-0.996602
285119925	ORI	0.04230542	0.014928	-0.069036	-0.996605
285119935	ORI	0.042294852	0.014579	-0.068987	-0.996614
285119945	ORI	0.042278644	0.014173	-0.068864	-0.996629
285119955	ORI	0.04224268	0.013802	-0.068686	-0.996648
285119965	ORI	0.042246204	0.013499	-0.068483	-0.996666
285119975	ORI	0.042267364	0.013328	-0.068299	-0.99668
285119985	ORI	0.042354003	0.013218	-0.06818	-0.996686
285119995	ORI	0.042429224	0.013	-0.06816	-0.996687
285120005	ORI	0.04255267	0.012643	-0.068238	-0.996681
285120015	ORI	0.04265969	0.012296	-0.068366	-0.996672
285120025	ORI	0.042797092	0.012029	-0.068473	-0.996662
285120035	ORI	0.042928502	0.011849	-0.068495	-0.996657
285120045	ORI	0.04307197	0.011816	-0.068425	-0.996656
285120055	ORI	0.043141797	0.011887	-0.068281	-0.996662
285120065	ORI	0.043177012	0.011962	-0.068085	-0.996673
285120075	ORI	0.0431183	0.0119239995	-0.067894	-0.996689
285120085	ORI	0.042954877	0.011557	-0.067812	-0.996706
285120095	ORI	0.042751107	0.010794	-0.06789	-0.996718
285120105	ORI	0.04254356	0.00979	-0.068099	-0.996723
285120115	ORI	0.042341333	0.00871	-0.068386	-0.996722
285120125	ORI	0.042193264	0.007627	-0.068693	-0.996716
285120135	ORI	0.04208293	0.006639	-0.068922	-0.99671197
285120145	ORI	0.04200141	0.005801	-0.069060996	-0.996711
285120155	ORI	0.041948874	0.005083	-0.069121	-0.996713
285120165	ORI	0.04190338	0.004363	-0.06914	-0.996717
285120175	ORI	0.041872784	0.003527	-0.06922	-0.996716
285120185	ORI	0.04184217	0.00258	-0.069424	-0.996706
285120195	ORI	0.041830774	0.001687	-0.069688	-0.99669
285120205	ORI	0.04176375	9.29E-4	-0.069928	-0.996677
285120215	ORI	0.041654427	2.44E-4	-0.07007	-0.996672
285120225	ORI	0.041467268	-3.86E-4	-0.070066	-0.99668
285120235	ORI	0.041230865	-8.27E-4	-0.069889	-0.996702
285120245	ORI	0.041025795	-0.001138	-0.069562	-0.996733
285120255	ORI	0.040904302	-0.001238	-0.069172	-0.996765
285120265	ORI	0.040771484	-0.001232	-0.068847	-0.996793
285120275	ORI	0.040676348	-0.001256	-0.068656	-0.99681
285120285	ORI	0.040565565	-0.001423	-0.068617	-0.996817
285120295	ORI	0.040459633	-0.001785	-0.068671	-0.996817
285120305	ORI	0.040392548	-0.002328	-0.068723	-0.996815
285120315	ORI	0.040348254	-0.002934	-0.068712	-0.996816
285120325	ORI	0.04035121	-0.00345	-0.068599	-0.996822
285120335	ORI	0.040418364	-0.003811	-0.068409	-0.996831
285120345	ORI	0.040493503	-0.0040349998	-0.068177	-0.996843
285120355	ORI	0.04053543	-0.004235	-0.068008	-0.996852
285120365	ORI	0.0405119	-0.004506	-0.067931	-0.996857
285120375	ORI	0.040420577	-0.004876	-0.06796	-0.996857
285120385	ORI	0.04030761	-0.005221	-0.06806	-0.996853
285120395	ORI	0.040194325	-0.005461	-0.068196	-0.996847
285120405	ORI	0.040114913	-0.005601	-0.068333	-0.99684
285120415	ORI	0.040085927	-0.005734	-0.068456	-0.996832
285120425	ORI	0.04007254	-0.00593	-0.068578	-0.996823
285120435	ORI	0.04008667	-0.006183	-0.068678	-0.996814
285120445	ORI	0.040088903	-0.00643	-0.068756	-0.996807
285120455	ORI	0.040134966	-0.006588	-0.068873	-0.996796
285120465	ORI	0.040206186	-0.006642	-0.069116	-0.996776
285120475	ORI	0.040331263	-0.0066649998	-0.069472	-0.996746
285120485	ORI	0.040461842	-0.006697	-0.069937	-0.996708
285120495	ORI	0.040553074	-0.006702	-0.070409	-0.996671
285120505	ORI	0.040608153	-0.006688	-0.070816	-0.99664
285120515	ORI	0.040630165	-0.00669	-0.071113	-0.996618
285120525	ORI	0.040604483	-0.006791	-0.071286	-0.996606
285120535	ORI	0.040539842	-0.007011	-0.071329	-0.996604
285120545	ORI	0.04043753	-0.007288	-0.07129	-0.996609
285120555	ORI	0.040393285	-0.007463	-0.071227	-0.996614
285120565	ORI	0.04042205	-0.007493	-0.071249	-0.996611
285120575	ORI	0.040417627	-0.007554	-0.071384996	-0.996601
285120585	ORI	0.04035047	-0.007876	-0.071625	-0.996584
285120595	ORI	0.040260263	-0.008282	-0.071769	-0.996574
285120605	ORI	0.040126055	-0.008845	-0.071847	-0.996569
285120615	ORI	0.040005554	-0.009267	-0.071763	-0.996576
285120625	ORI	0.039955612	-0.009534	-0.071464	-0.996597
285120635	ORI	0.039975744	-0.009727	-0.071007	-0.996627
285120645	ORI	0.040033106	-0.009991	-0.070515	-0.996657
285120655	ORI	0.040089644	-0.010355	-0.070047	-0.996684
285120665	ORI	0.04013942	-0.010802	-0.069666	-0.996704
285120675	ORI	0.04014833	-0.01107	-0.069375	-0.99672097
285120685	ORI	0.040135708	-0.011124	-0.069215	-0.996732
285120695	ORI	0.04013051	-0.011106	-0.069163	-0.996736
285120705	ORI	0.040156495	-0.011075	-0.069153	-0.996736
285120715	ORI	0.040183946	-0.011018	-0.068987	-0.996747
285120725	ORI	0.040337913	-0.010974	-0.068499	-0.996775
285120735	ORI	0.040505275	-0.010886	-0.06774	-0.996821
285120745	ORI	0.04073931	-0.010664	-0.066879	-0.996872
285120755	ORI	0.04097564	-0.010284	-0.066029	-0.99692297
285120765	ORI	0.041230142	-0.009794	-0.065276	-0.996967
285120775	ORI	0.041361485	-0.009355	-0.064659	-0.997006
285120785	ORI	0.041351397	-0.009085	-0.064162	-0.997041
285120795	ORI	0.041239537	-0.009122	-0.063777	-0.99707
285120805	ORI	0.04104613	-0.00943	-0.063387	-0.9971
285120815	ORI	0.040822618	-0.01018	-0.062942	-0.99713
285120825	ORI	0.040791947	-0.010717	-0.062347	-0.997163
285120835	ORI	0.04110635	-0.010251	-0.061655	-0.997198
285120845	ORI	0.041790858	-0.008453	-0.060929	-0.997231
285120855	ORI	0.04264152	-0.005777	-0.060257	-0.99725497
285120865	ORI	0.043449488	-0.002934	-0.059549	-0.997275
285120875	ORI	0.04430732	-4.88E-4	-0.058867	-0.99728197
285120885	ORI	0.045073543	0.001303	-0.058338	-0.997278
285120895	ORI	0.04560858	0.00258	-0.057928998	-0.997275
285120905	ORI	0.045810048	0.003608	-0.05749	-0.997288
285120915	ORI	0.045719527	0.004413	-0.057	-0.997317
285120925	ORI	0.0455229	0.004923	-0.056467	-0.997354
285120935	ORI	0.045418687	0.005453	-0.055951	-0.997385
285120945	ORI	0.045542534	0.006538	-0.055609	-0.997392
285120955	ORI	0.0458133	0.008064	-0.055472	-0.997376
285120965	ORI	0.046411127	0.009508	-0.05561	-0.997328
285120975	ORI	0.047194347	0.010584	-0.056117	-0.997252
285120985	ORI	0.048021287	0.011328	-0.05704	-0.997152
285120995	ORI	0.04876094	0.011838	-0.058373	-0.997033
285121005	ORI	0.049300086	0.012084	-0.060115	-0.9969
285121015	ORI	0.04953649	0.012219	-0.062196	-0.996759
285121025	ORI	0.049508203	0.012153	-0.064527	-0.996613
285121035	ORI	0.0494124	0.011918	-0.067081	-0.996452
285121045	ORI	0.049413603	0.011881	-0.069751	-0.996269
285121055	ORI	0.049519036	0.012159	-0.072378	-0.996073
285121065	ORI	0.04967047	0.012392	-0.074968	-0.995871
285121075	ORI	0.049816653	0.012218	-0.077462	-0.99567497
285121085	ORI	0.049676467	0.011252	-0.079884	-0.995502
285121095	ORI	0.04892995	0.008965	-0.082353	-0.995361
285121105	ORI	0.047556687	0.004841	-0.084737	-0.995256
285121115	ORI	0.045759924	-0.001057	-0.086808	-0.995173
285121125	ORI	0.04389442	-0.008124	-0.088516	-0.995074
285121135	ORI	0.042443972	-0.01568	-0.089661	-0.994944
285121145	ORI	0.041665155	-0.022479	-0.090253	-0.994793
285121155	ORI	0.041617204	-0.027867	-0.090249	-0.994659
285121165	ORI	0.04209072	-0.032214	-0.089705	-0.994557
285121175	ORI	0.04243625	-0.036503	-0.088915996	-0.994465
285121185	ORI	0.042055305	-0.041533	-0.08806	-0.99435997
285121195	ORI	0.040723946	-0.047678	-0.087172	-0.994218
285121205	ORI	0.03872381	-0.055018	-0.086137	-0.994009
285121215	ORI	0.0365926	-0.063162	-0.084853	-0.993716
285121225	ORI	0.034835197	-0.07121	-0.083209	-0.993374
285121235	ORI	0.03366663	-0.078307	-0.081315	-0.993037
285121245	ORI	0.032821253	-0.084478	-0.079455	-0.99271
285121255	ORI	0.031985216	-0.090075	-0.078007	-0.99236
285121265	ORI	0.03071324	-0.095347	-0.077324	-0.991961
285121275	ORI	0.02874853	-0.100604	-0.077664	-0.991474
285121285	ORI	0.026083088	-0.106219	-0.078941	-0.990861
285121295	ORI	0.02292063	-0.112235	-0.08075	-0.99013
285121305	ORI	0.019757299	-0.118312	-0.082465	-0.989349
285121315	ORI	0.01687222	-0.123827	-0.083493	-0.988641
285121325	ORI	0.014160156	-0.128351	-0.08338	-0.988116
285121335	ORI	0.0116830915	-0.132092	-0.081974	-0.987773
285121345	ORI	0.009382754	-0.135606	-0.079482	-0.987525
285121355	ORI	0.007130411	-0.13930699	-0.076579	-0.987258
285121365	ORI	0.0047277627	-0.143691	-0.074302	-0.986818
285121375	ORI	0.0018269812	-0.149027	-0.073446	-0.9861
285121385	ORI	0.002652046	0.154591	0.074276	0.985179
285121395	ORI	0.0066368543	0.159666	0.076565	0.984175
285121405	ORI	0.009973974	0.163846	0.079706	0.98321
285121415	ORI	0.012367114	0.167233	0.083232	0.98232
285121425	ORI	0.01365879	0.170483	0.086563	0.981456
285121435	ORI	0.014296304	0.173947	0.089217	0.980601
285121445	ORI	0.014826393	0.177335	0.091217	0.979802
285121455	ORI	0.015598274	0.180149	0.092819	0.979126
285121465	ORI	0.01682446	0.182244	0.094334	0.978573
285121475	ORI	0.018647613	0.184101	0.096002	0.97803
285121485	ORI	0.021172779	0.186709	0.097848	0.977301
285121495	ORI	0.024166223	0.190865	0.099729	0.976238
285121505	ORI	0.027102908	0.196731	0.101479	0.974815
285121515	ORI	0.029598463	0.203891	0.102831	0.973128
285121525	ORI	0.031514008	0.212104	0.103544	0.971235
285121535	ORI	0.033069115	0.221106	0.103464	0.969182
285121545	ORI	0.03473324	0.23077899	0.102544	0.966964
285121555	ORI	0.036815077	0.240692	0.100866	0.964644
285121565	ORI	0.03816645	0.245531	0.099143	0.96355
285121575	ORI	0.039551534	0.249777	0.096816	0.962639
285121585	ORI	0.041625082	0.257385	0.094243	0.960801
285121595	ORI	0.043138344	0.263817	0.092652	0.959143
285121605	ORI	0.044684403	0.272448	0.090902	0.956824
285121615	ORI	0.045891296	0.281485	0.089455	0.954284
285121625	ORI	0.04705205	0.291472	0.088056	0.951355
285121635	ORI	0.04830654	0.301966	0.086209	0.948183
285121645	ORI	0.04962905	0.312616	0.083714	0.944881
285121655	ORI	0.051007282	0.323533	0.080903	0.941371
285121665	ORI	0.052456155	0.334917	0.078208	0.93753
285121675	ORI	0.054048344	0.346911	0.075827	0.933264
285121685	ORI	0.05594497	0.359458	0.073581	0.928572
285121695	ORI	0.058148023	0.372222	0.071201	0.92358
285121705	ORI	0.06065703	0.384939	0.068655	0.918384
285121715	ORI	0.06317961	0.397669	0.066078	0.912963
285121725	ORI	0.065470666	0.410574	0.063718	0.907239
285121735	ORI	0.06742393	0.423345	0.061713	0.90134597
285121745	ORI	0.06911207	0.435567	0.060022	0.89549
285121755	ORI	0.07057691	0.447155	0.058494	0.889747
285121765	ORI	0.07180848	0.458368	0.057094	0.884015
285121775	ORI	0.072890595	0.46948498	0.055698	0.878162
285121785	ORI	0.07399314	0.4812	0.054107	0.871805
285121795	ORI	0.07521512	0.493854	0.05196	0.864726
285121805	ORI	0.076665595	0.507431	0.049022	0.856874
285121815	ORI	0.078389294	0.522118	0.045134	0.848063
285121825	ORI	0.080158845	0.537687	0.040433	0.838351
285121835	ORI	0.081969105	0.553189	0.035519	0.828252
285121845	ORI	0.08365086	0.568172	0.030867	0.818065
285121855	ORI	0.08531553	0.582487	0.027007	0.807899
285121865	ORI	0.08716812	0.596126	0.024136	0.79778
285121875	ORI	0.08929041	0.609626	0.021996	0.787337
285121885	ORI	0.09180012	0.623341	0.020316	0.776277
285121895	ORI	0.09479889	0.637247	0.018706	0.764578
285121905	ORI	0.09828169	0.65109	0.016342	0.752433
285121915	ORI	0.102112964	0.664607	0.012977	0.740069
285121925	ORI	0.10592215	0.6775	0.008608	0.727805
285121935	ORI	0.10935838	0.689777	0.003659	0.715706
285121945	ORI	0.11228664	0.70198697	-0.001365	0.703281
285121955	ORI	0.11498168	0.714469	-0.005821	0.69013
285121965	ORI	0.11735345	0.727195	-0.009665	0.676256
285121975	ORI	0.119188644	0.739952	-0.013317	0.661882
285121985	ORI	0.120284796	0.752377	-0.017322	0.647426
285121995	ORI	0.12069242	0.763972	-0.022096	0.633476
285122005	ORI	0.12046404	0.774234	-0.027554	0.620718
285122015	ORI	0.119674735	0.782804	-0.033214	0.609748
285122025	ORI	0.11853097	0.78964597	-0.038396	0.600779
285122035	ORI	0.11748416	0.795113	-0.04257	0.593448
285122045	ORI	0.11689468	0.799629	-0.045343	0.587259
285122055	ORI	0.116888046	0.803208	-0.046667	0.582251
285122065	ORI	0.11716156	0.805873	-0.046848	0.578487
285122075	ORI	0.1173994	0.80804497	-0.046138998	0.575458
285122085	ORI	0.11750217	0.810404	-0.044982	0.572202
285122095	ORI	0.11740651	0.813563	-0.043979	0.5678
285122105	ORI	0.116919145	0.817628	-0.043455	0.562073
285122115	ORI	0.11598813	0.821983	-0.043286	0.555893
285122125	ORI	0.11468868	0.825687	-0.043166	0.550658
285122135	ORI	0.1134001	0.828294	-0.042803	0.547026
285122145	ORI	0.11233918	0.829849	-0.042057	0.544942
285122155	ORI	0.11126868	0.830628	-0.040876	0.544064
285122165	ORI	0.109961435	0.83095	-0.039453	0.543943
285122175	ORI	0.10865904	0.831634	-0.038292	0.543242
285122185	ORI	0.10746043	0.833115	-0.037598	0.541256
285122195	ORI	0.106287286	0.835028	-0.037163	0.538563
285122205	ORI	0.10522489	0.836869	-0.036809	0.535932
285122215	ORI	0.10437404	0.83835	-0.03648	0.533802
285122225	ORI	0.10375689	0.839271	-0.036251	0.532489
285122235	ORI	0.10336638	0.839412	-0.036188	0.532347
285122245	ORI	0.10316465	0.838807	-0.036288	0.533332
285122255	ORI	0.1030979	0.837627	-0.036586	0.535176
285122265	ORI	0.103217795	0.835913	-0.037013	0.537797
285122275	ORI	0.10350469	0.833731	-0.037444	0.541089
285122285	ORI	0.10380571	0.830924	-0.037787	0.545309
285122295	ORI	0.103981555	0.827564	-0.037939	0.550351
285122305	ORI	0.103947155	0.823839	-0.037735	0.555932
285122315	ORI	0.103600524	0.819817	-0.037092	0.561953
285122325	ORI	0.10290259	0.815516	-0.036247	0.568358
285122335	ORI	0.10184557	0.810852	-0.035437	0.575231
285122345	ORI	0.10048456	0.805663	-0.034786	0.582752
285122355	ORI	0.09900166	0.799876	-0.034385	0.590944
285122365	ORI	0.09753258	0.793442	-0.034204	0.599806
285122375	ORI	0.09599385	0.786526	-0.034082	0.609098
285122385	ORI	0.09422942	0.779378	-0.033836	0.618503
285122395	ORI	0.09195387	0.772171	-0.033387	0.62783897
285122405	ORI	0.08930943	0.765055	-0.03268	0.636904
285122415	ORI	0.08669502	0.757874	-0.031588	0.64584297
285122425	ORI	0.08432576	0.750339	-0.03009	0.654962
285122435	ORI	0.08215178	0.742191	-0.028298	0.664532
285122445	ORI	0.08001185	0.733351	-0.026301	0.674613
285122455	ORI	0.07776023	0.723615	-0.024043	0.68538797
285122465	ORI	0.07533588	0.712691	-0.021386	0.697093
285122475	ORI	0.072758414	0.700708	-0.01832	0.709492
285122485	ORI	0.070084095	0.688261	-0.015008	0.721914
285122495	ORI	0.06738724	0.675713	-0.0117	0.733985
285122505	ORI	0.064582005	0.663361	-0.008672	0.745457
285122515	ORI	0.061787356	0.651248	-0.006324	0.756319
285122525	ORI	0.059360825	0.638909	-0.005053	0.766972
285122535	ORI	0.057737064	0.62587297	-0.0049839998	0.77776897
285122545	ORI	0.05717688	0.612368	-0.005689	0.788482
285122555	ORI	0.057499133	0.598496	-0.00665	0.799032
285122565	ORI	0.058276527	0.584086	-0.0074279997	0.809563
285122575	ORI	0.058960844	0.569304	-0.007805	0.819973
285122585	ORI	0.05962332	0.551339	-0.008164	0.832108
285122595	ORI	0.059843842	0.539336	-0.00855	0.839918
285122605	ORI	0.060388666	0.524642	-0.009792	0.849122
285122615	ORI	0.061270054	0.509945	-0.011951	0.857939
285122625	ORI	0.06272181	0.49468198	-0.014999	0.866678
285122635	ORI	0.06456493	0.478694	-0.018553	0.875408
285122645	ORI	0.06639727	0.462132	-0.022172	0.884044
285122655	ORI	0.06784474	0.44532	-0.025645	0.892429
285122665	ORI	0.0686821	0.428238	-0.02873	0.900594
285122675	ORI	0.06880132	0.410519	-0.031033	0.908723
285122685	ORI	0.06814323	0.392505	-0.032049	0.916662
