239432623	ACC	-0.0013120226	0.14574942	9.770996
239432633	ACC	0.005094861	0.15260641	9.774491
239432643	ACC	0.002030283	0.15010688	9.792467
239432653	ACC	-0.006033388	0.14242627	9.802695
239432663	ACC	0.016146496	0.15209885	9.80666
239432673	ACC	-0.010591948	0.13724522	9.813096
239432683	ACC	-0.013694834	0.13703454	9.820259
239432693	ACC	8.6191256E-5	0.13921803	9.786051
239432703	ACC	-0.013139378	0.1516679	9.75574
239432713	ACC	0.0055737016	0.13244723	9.767739
239432723	ACC	-0.016108189	0.13191094	9.776818
239432733	ACC	-0.022572534	0.1377432	9.795694
239432743	ACC	-0.0077476366	0.14887147	9.8359165
239432753	ACC	0.0027006594	0.16444334	9.833973
239432763	ACC	-0.02495716	0.18587624	9.857896
239432773	ACC	-0.009481039	0.12621273	9.786069
239432783	ACC	-0.0056790467	0.086334914	9.748269
239432793	ACC	0.007230489	0.14717636	9.791634
239432803	ACC	-0.02510081	0.1399363	9.706908
239432813	ACC	-0.008082825	0.16705781	9.799132
239432823	ACC	0.014231135	0.17835845	9.835409
239432833	ACC	-0.026278757	0.107423045	9.742409
239432843	ACC	1.6280572E-4	0.12545617	9.821456
239432853	ACC	-0.016816873	0.13478398	9.826254
239432863	ACC	-0.0030550011	0.1962575	9.829079
239432873	ACC	0.008839393	0.1718941	9.860999
239432883	ACC	0.004003105	0.11877156	9.787679
239432893	ACC	-0.010093954	0.15026967	9.803432
239432903	ACC	-0.006445191	0.15068147	9.824845
239432913	ACC	0.011300633	0.13299312	9.727842
239432923	ACC	-0.01520797	0.12992854	9.806248
239432933	ACC	-0.0021930889	0.16692373	9.804112
239432943	ACC	-0.021940464	0.15718412	9.78381
239432953	ACC	-0.019776106	0.13663231	9.787842
239432963	ACC	-0.016366763	0.12149137	9.818784
239432973	ACC	0.0067229187	0.116281584	9.756209
239432983	ACC	-0.0050374004	0.16584156	9.770526
239432993	ACC	-0.021796811	0.16392621	9.805836
239433003	ACC	-0.018100165	0.14210066	9.761429
239433013	ACC	-0.008781932	0.13388376	9.770575
239433023	ACC	0.012325351	0.106350444	9.782632
239433033	ACC	0.006023811	0.13450626	9.762272
239433043	ACC	-0.013053187	0.15254895	9.802446
239433053	ACC	-0.0069240313	0.16620548	9.814925
239433063	ACC	-0.013168109	0.12748645	9.774702
239433073	ACC	0.0014365211	0.17910543	9.820191
239433083	ACC	0.03364332	0.16412732	9.849717
239433093	ACC	-0.009232041	0.08506119	9.622574
239433103	ACC	0.004462792	0.06297708	9.738023
239433113	ACC	0.0025091234	0.152865	9.803816
239433123	ACC	-0.048966214	0.20824766	9.824003
239433133	ACC	-0.011089942	0.21267214	9.910329
239433143	ACC	-0.0056886235	0.10765289	9.801727
239433153	ACC	-0.0075944075	0.059730545	9.588432
239433163	ACC	-0.022036232	0.11993035	9.774607
239433173	ACC	-0.0127658835	0.16556384	9.903002
239433183	ACC	-0.03421793	0.1890366	9.804266
239433193	ACC	0.028155811	0.14665923	9.840543
239433203	ACC	0.01250731	0.105115026	9.770843
239433213	ACC	0.055133678	0.100997	9.833101
239433223	ACC	0.01985272	0.13812628	9.877346
239433233	ACC	0.015361198	0.16141708	9.7161875
239433243	ACC	-0.01769794	0.14161225	9.764752
239433253	ACC	-0.019009963	0.13352942	9.775296
239433263	ACC	-0.030186094	0.12510183	9.709302
239433273	ACC	-0.009059659	0.083873674	9.9042
239433283	ACC	-0.031450234	0.121050835	9.716159
239433293	ACC	-0.040011898	0.12541786	9.757502
239433303	ACC	-0.018397044	0.19374838	9.798739
239433313	ACC	-0.011214441	0.17569609	9.822328
239433323	ACC	0.011147403	0.1223916	9.780429
239433333	ACC	0.0013982138	0.08599015	9.799181
239433343	ACC	-0.0055832784	0.11118673	9.747159
239433353	ACC	-0.025263617	0.17154935	9.762712
239433363	ACC	-0.031210814	0.17215268	9.811295
239433373	ACC	-0.060659494	-0.13153745	9.958231
239433383	ACC	-0.35239777	-0.35889083	9.68627
239433393	ACC	0.07105033	0.19812499	9.719588
239433403	ACC	0.29009107	0.38383842	9.824856
239433413	ACC	0.1240005	0.115697406	9.775477
239433423	ACC	-0.31535468	-0.069230735	9.718026
239433433	ACC	-0.12436441	-0.029314606	9.912828
239433443	ACC	-0.2463825	-0.08528146	10.079465
239433453	ACC	-0.5632982	-0.05731719	10.487466
239433463	ACC	-0.87942857	0.11456734	10.892085
239433473	ACC	-0.89911854	0.23211306	10.727116
239433483	ACC	-0.1781286	0.2563041	10.4191065
239433493	ACC	0.974737	0.011683704	9.587111
239433503	ACC	1.3915867	0.20836258	9.172339
239433513	ACC	1.8329242	1.0862781	9.819886
239433523	ACC	1.2449371	0.684598	10.805759
239433533	ACC	-0.023195026	0.34108755	10.658967
239433543	ACC	-0.2939888	0.37558323	10.7046385
239433553	ACC	0.98206323	0.13577038	11.06714
239433563	ACC	1.9089258	0.23369324	10.507931
239433573	ACC	1.5340608	0.3429263	10.142136
239433583	ACC	0.5263509	0.56209147	9.525896
239433593	ACC	0.5055692	0.5441446	9.904017
239433603	ACC	0.7245237	0.45043552	9.211805
239433613	ACC	1.4440005	0.55261046	9.491334
239433623	ACC	1.3459245	0.6827497	9.660882
239433633	ACC	0.66076136	0.750563	10.689996
239433643	ACC	0.56209147	0.74412745	11.73721
239433653	ACC	-0.6796755	0.8163557	11.858212
239433663	ACC	-0.17563865	0.6202419	13.838342
239433673	ACC	1.0910952	0.55538774	13.964919
239433683	ACC	0.98724425	0.41967484	11.237233
239433693	ACC	1.8002194	0.8281735	8.813411
239433703	ACC	1.8926643	1.83732	7.190956
239433713	ACC	1.4175589	1.9356259	6.9770484
239433723	ACC	1.1176996	1.4676744	7.8374963
239433733	ACC	0.76979333	1.8758379	9.299328
239433743	ACC	0.69793856	1.6442803	10.299118
239433753	ACC	0.5878244	1.9812114	10.585943
239433763	ACC	0.14659218	1.9712516	10.799132
239433773	ACC	0.87316537	2.5976608	10.932672
239433783	ACC	1.4426118	2.6252038	11.897784
239433793	ACC	0.83849734	2.4356885	10.294406
239433803	ACC	0.9061575	3.260376	10.209201
239433813	ACC	2.2491992	4.5154166	10.440942
239433823	ACC	2.7855673	5.3753276	10.509387
239433833	ACC	1.7799548	5.343542	10.404674
239433843	ACC	1.695248	3.813973	10.583367
239433853	ACC	1.3978115	2.8313541	10.081649
239433863	ACC	0.3473412	2.970256	10.000811
239433873	ACC	0.81761986	3.1819134	10.432705
239433883	ACC	1.111714	3.7968497	11.101061
239433893	ACC	2.6114132	3.6764307	11.803625
239433903	ACC	2.6896749	3.530509	11.082262
239433913	ACC	1.712812	3.2608452	10.26967
239433923	ACC	0.52036536	3.401768	9.276181
239433933	ACC	0.015581464	4.31823	8.285814
239433943	ACC	1.728403	5.029356	6.9018416
239433953	ACC	2.7084646	5.6524806	5.4184136
239433963	ACC	1.5444133	6.012731	5.377913
239433973	ACC	0.81360716	5.9962206	6.0104804
239433983	ACC	0.67743456	6.1223183	5.842369
239433993	ACC	0.91087884	6.600862	5.5644407
239434003	ACC	1.0972435	7.2451897	5.5422516
239434013	ACC	1.7729064	7.6537843	6.296779
239434023	ACC	2.0053737	7.3317733	7.1688147
239434033	ACC	2.8119516	6.7059293	6.4594603
239434043	ACC	1.5521992	5.9797583	5.3585396
239434053	ACC	0.20383275	5.822689	4.062845
239434063	ACC	0.86636585	6.4730687	3.45558
239434073	ACC	1.7905277	7.182088	4.1811476
239434083	ACC	2.108583	7.5802436	5.25195
239434093	ACC	1.836257	7.9333405	4.9017067
239434103	ACC	1.2121748	8.127318	2.7547207
239434113	ACC	1.0830315	8.1829405	0.32907826
239434123	ACC	1.4428513	8.530167	-0.80214375
239434133	ACC	1.5680106	8.765182	-1.0630735
239434143	ACC	2.1092918	8.900781	-0.17840633
239434153	ACC	2.7615967	9.033936	1.398932
239434163	ACC	2.5642571	9.095218	2.3973427
239434173	ACC	1.7001992	9.180719	2.706128
239434183	ACC	1.2994099	9.553803	1.9049418
239434193	ACC	1.2372563	9.832737	0.49576256
239434203	ACC	1.4104625	9.663745	-0.8717959
239434213	ACC	1.2260132	9.535157	-1.5220898
239434223	ACC	2.2058165	9.175385	-1.1694238
239434233	ACC	2.419839	9.074609	-0.21585165
239434243	ACC	1.6366092	8.995619	0.78254
239434253	ACC	0.9934405	9.005197	1.3700867
239434263	ACC	0.88430315	9.233698	1.4952077
239434273	ACC	1.1834157	9.253724	1.7618164
239434283	ACC	1.9237506	8.937852	2.19623
239434293	ACC	1.7318411	8.416998	2.2790694
239434303	ACC	1.0380397	7.7842107	1.9701598
239434313	ACC	0.70747703	7.737361	2.4124744
239434323	ACC	0.22074538	7.9079237	2.4241197
239434333	ACC	-0.5818102	8.139894	3.0566869
239434343	ACC	-0.38785112	8.235336	4.5284986
239434353	ACC	-0.5503121	8.188725	6.4321666
239434363	ACC	-0.5501971	7.9772787	7.3324437
239434373	ACC	-0.19574036	7.6558714	6.1868663
239434383	ACC	-0.013522452	7.3691897	5.2536545
239434393	ACC	-0.5124358	7.380998	4.938903
239434403	ACC	-0.6246951	7.5754457	5.1521497
239434413	ACC	-0.49563807	7.513129	5.8760414
239434423	ACC	-0.65784043	7.1877575	6.927757
239434433	ACC	0.5768398	6.545824	7.9665437
239434443	ACC	1.4936658	5.9514875	7.7781386
239434453	ACC	1.6781629	5.8738194	7.525761
239434463	ACC	1.6195914	6.143052	7.133342
239434473	ACC	1.0006039	6.866657	5.962539
239434483	ACC	0.60943925	7.171774	5.736402
239434493	ACC	1.0483155	6.9729686	6.9923716
239434503	ACC	1.0891893	5.804359	7.4652934
239434513	ACC	1.0841328	4.132057	7.0204506
239434523	ACC	0.9184158	3.443408	7.0337815
239434533	ACC	-0.14572069	3.553455	7.4656286
239434543	ACC	-0.24144088	4.020851	8.863766
239434553	ACC	0.7123325	4.6345234	9.557509
239434563	ACC	0.87046474	4.7976546	8.942496
239434573	ACC	0.202741	4.489262	8.030057
239434583	ACC	-0.10960655	3.8359327	8.0630865
239434593	ACC	1.3153552	4.2379	8.48961
239434603	ACC	2.1787426	4.889678	8.224428
239434613	ACC	1.2018126	4.933626	7.9841356
239434623	ACC	0.09291418	3.9552596	7.1023226
239434633	ACC	0.008781932	2.9049234	6.6211267
239434643	ACC	0.50956273	2.1065433	7.5204177
239434653	ACC	0.7097371	1.6682127	9.455086
239434663	ACC	0.5827966	1.8528632	11.361273
239434673	ACC	0.4626651	1.9983349	11.9819355
239434683	ACC	0.12642342	1.7603607	10.800302
239434693	ACC	-0.79677117	1.3157288	8.519796
239434703	ACC	-0.6473634	0.97790694	7.7739534
239434713	ACC	0.18764795	1.3757371	8.670966
239434723	ACC	-0.12119449	1.8441578	9.525571
239434733	ACC	-0.61482143	1.5448922	10.597896
239434743	ACC	-0.5156249	1.2619933	10.831206
239434753	ACC	-0.68312323	0.9638194	10.974552
239434763	ACC	-0.58950037	0.78841066	10.975911
239434773	ACC	-0.5408693	0.4287728	10.218951
239434783	ACC	-0.65300417	0.39249584	9.485013
239434793	ACC	-0.79946226	0.6137967	9.329849
239434803	ACC	-0.99395764	0.7733846	9.755271
239434813	ACC	-1.1769896	0.87574154	10.249137
239434823	ACC	-1.317893	1.2601067	10.624213
239434833	ACC	-1.3836474	0.8227722	10.376001
239434843	ACC	-1.1464587	0.27006596	9.912464
239434853	ACC	-1.290695	-0.51888096	9.0135565
239434863	ACC	-1.8294861	-0.93122953	8.783244
239434873	ACC	-1.9380009	-0.9967062	9.503775
239434883	ACC	-1.8783758	-0.8573157	10.532313
239434893	ACC	-1.7800506	-0.7214496	11.464778
239434903	ACC	-1.4864161	-0.5788509	11.304979
239434913	ACC	-1.2784175	-0.39465064	10.796452
239434923	ACC	-1.3028289	-0.4425155	10.299559
239434933	ACC	-1.300243	-0.4846822	9.864542
239434943	ACC	-1.4158447	-0.6476986	9.656859
239434953	ACC	-1.4278157	-1.002414	9.572287
239434963	ACC	-1.096075	-1.0534296	9.551572
239434973	ACC	-1.0158119	-0.69858974	9.874119
239434983	ACC	-1.3736972	-0.24029166	10.36493
239434993	ACC	-1.5353345	-0.08790551	10.483271
239435003	ACC	-1.3473802	-0.35657325	10.264556
239435013	ACC	-1.555532	-0.78468525	10.228748
239435023	ACC	-1.4756614	-1.2245384	10.40882
239435033	ACC	-1.1174506	-1.7837377	10.583847
239435043	ACC	-0.84617794	-2.1614661	10.581855
239435053	ACC	-0.66025376	-2.152397	10.637342
239435063	ACC	-0.6537033	-1.6154733	10.707598
239435073	ACC	-0.30352733	-0.9274084	10.839001
239435083	ACC	-0.029257145	-0.3099821	10.8083935
239435093	ACC	-0.36207035	-0.102471836	10.525964
239435103	ACC	-0.66584665	-0.26093927	10.203379
239435113	ACC	-0.7287471	-0.540764	9.9283905
239435123	ACC	-0.6588364	-0.86712235	9.801383
239435133	ACC	-0.6085678	-0.94716537	9.648633
239435143	ACC	-0.52894616	-0.95051724	9.706324
239435153	ACC	-0.25314373	-1.150165	9.975729
239435163	ACC	0.05149449	-1.0143083	10.168251
239435173	ACC	0.042894516	-0.82151765	10.4299755
239435183	ACC	0.13853809	-0.678488	10.711266
239435193	ACC	0.4461164	-0.65160596	10.692399
239435203	ACC	0.6168708	-0.71390307	10.2038765
239435213	ACC	0.7257017	-0.82877684	9.628866
239435223	ACC	0.9355966	-0.84696317	9.424459
239435233	ACC	0.6586161	-0.7566252	9.322054
239435243	ACC	0.7024013	-0.4990378	9.347194
239435253	ACC	1.039936	-0.3837714	9.381881
239435263	ACC	1.6318687	-0.4049457	9.392884
239435273	ACC	2.1260414	-0.6371928	9.617384
239435283	ACC	2.46666	-0.77146924	9.76749
239435293	ACC	2.7698233	-0.5701169	9.567202
239435303	ACC	2.723481	-0.40759847	9.742284
239435313	ACC	2.3170128	-0.41946414	9.7639
239435323	ACC	2.090569	-0.70124257	9.77001
239435333	ACC	2.3571873	-0.8361893	9.839048
239435343	ACC	2.8307796	-0.8188074	10.007601
239435353	ACC	3.396951	-0.6908325	9.899995
239435363	ACC	4.275115	-0.53714395	9.3278
239435373	ACC	4.6697755	-0.27326462	8.392433
239435383	ACC	4.8430104	-0.12169248	7.596601
239435393	ACC	4.834276	-0.47104484	7.162714
239435403	ACC	4.911092	-1.0867857	7.4728975
239435413	ACC	5.1399775	-1.8296106	7.890628
239435423	ACC	5.417801	-2.4062014	8.853499
239435433	ACC	5.955433	-2.5484552	9.998857
239435443	ACC	6.384637	-2.091843	10.211175
239435453	ACC	5.990168	-1.617312	9.134492
239435463	ACC	5.6661654	-0.885778	7.2793694
239435473	ACC	5.7241244	0.12233413	5.501847
239435483	ACC	5.944477	0.5172242	4.607574
239435493	ACC	6.301941	0.25718516	4.54702
239435503	ACC	7.2123795	-0.40276217	5.4504285
239435513	ACC	8.062839	-1.1805043	6.9139757
239435523	ACC	8.251693	-1.7969824	7.9148955
239435533	ACC	8.03272	-1.9265472	7.779106
239435543	ACC	7.842332	-1.4188135	6.8018985
239435553	ACC	7.0221744	-0.8628128	5.4559164
239435563	ACC	7.6586967	-0.45212105	4.3648214
239435573	ACC	7.5212317	0.06915412	3.2350454
239435583	ACC	7.0771546	0.31218475	2.863264
239435593	ACC	7.7188005	0.24711035	3.065919
239435603	ACC	8.78806	0.09152554	3.6093931
239435613	ACC	9.066918	-0.6256528	4.5886216
239435623	ACC	8.852542	-0.8842649	4.5554667
239435633	ACC	8.910998	-0.6617095	3.9502223
239435643	ACC	8.954899	-0.488149	3.0060735
239435653	ACC	8.766809	-0.27531406	2.1845942
239435663	ACC	8.515409	0.13690045	1.352724
239435673	ACC	8.61746	0.06947015	0.87081903
239435683	ACC	8.880295	0.080215335	0.72716695
239435693	ACC	9.631375	-0.1410089	1.4657973
239435703	ACC	9.767807	-0.74160874	1.8820915
239435713	ACC	9.900876	-0.71310824	1.7731458
239435723	ACC	9.896279	-0.46653414	1.258651
239435733	ACC	9.676291	-0.54034257	0.27969065
239435743	ACC	9.293324	-0.26658958	-0.1587643
239435753	ACC	9.170042	0.0559094	-0.3727006
239435763	ACC	9.457671	-0.028558038	0.07806055
239435773	ACC	9.911124	-0.34595257	0.84746116
239435783	ACC	10.207123	-0.59747785	1.0866228
239435793	ACC	10.380665	-0.7288908	0.76081985
239435803	ACC	10.06486	-0.8857206	0.07157706
239435813	ACC	9.807273	-0.6626767	-0.4796831
239435823	ACC	9.685696	-0.24388297	-0.61390203
239435833	ACC	9.657674	0.20693564	-0.7773494
239435843	ACC	9.774529	-0.070494875	-1.1601822
239435853	ACC	9.99672	-0.2249592	-1.2103647
239435863	ACC	9.717279	-0.66044533	-1.2170494
239435873	ACC	9.843118	-0.4692731	-1.0455287
239435883	ACC	10.1758175	-0.17668252	-1.3990278
239435893	ACC	10.342817	0.06479668	-1.8367357
239435903	ACC	10.249328	0.010639832	-2.0248435
239435913	ACC	10.196674	-0.07022672	-1.7242274
239435923	ACC	10.51179	-0.061760828	-1.2576358
239435933	ACC	10.587122	-0.15180197	-0.873309
239435943	ACC	10.531481	-0.44184512	-0.7733463
239435953	ACC	10.439151	-0.32788113	-0.8560995
239435963	ACC	10.505556	-0.117957525	-1.0049806
239435973	ACC	10.477937	0.10509588	-1.1286267
239435983	ACC	10.330291	0.2242122	-0.89161986
239435993	ACC	10.130739	0.09805692	-0.37866694
239436003	ACC	10.223577	-0.12156799	-0.30944577
239436013	ACC	10.384142	-0.16822618	-0.05488468
239436023	ACC	10.329257	-0.13017754	0.20132364
239436033	ACC	10.360803	-0.21348618	0.5123209
239436043	ACC	10.249013	-0.27102363	0.45908338
239436053	ACC	10.036292	-0.36651397	0.15815139
239436063	ACC	9.750492	-0.5148204	0.12324393
239436073	ACC	9.760031	-0.44350192	0.5709596
239436083	ACC	9.980498	-0.097166285	1.202234
239436093	ACC	9.921256	0.016318878	1.5287839
239436103	ACC	9.672068	-0.1647115	1.6192273
239436113	ACC	8.807857	-0.46846867	1.70222
239436123	ACC	9.033151	-0.25966552	1.8589253
239436133	ACC	9.294042	-0.10155246	2.000844
239436143	ACC	9.953166	0.31373617	2.1577885
239436153	ACC	8.944489	0.19429424	2.310309
239436163	ACC	8.400564	0.07932469	3.1830528
239436173	ACC	7.963201	-0.072956115	4.7119136
239436183	ACC	8.003826	-0.02705448	5.539302
239436193	ACC	8.199902	0.084189706	5.6243534
239436203	ACC	7.7917666	-0.45668918	5.472408
239436213	ACC	8.437732	-0.98535764	5.269092
239436223	ACC	7.9825177	-1.1360966	4.511672
239436233	ACC	8.200055	-0.28413427	3.8246224
239436243	ACC	7.884585	0.77686095	2.9038217
239436253	ACC	7.583816	1.2526559	2.4118803
239436263	ACC	7.052437	1.250549	2.6798682
239436273	ACC	6.6002393	1.1272572	3.7108305
239436283	ACC	6.715209	0.6538565	5.147534
239436293	ACC	6.9697413	-0.2554613	6.836672
239436303	ACC	6.8750362	-0.85722953	7.5094423
239436313	ACC	6.9601555	-0.36749083	6.8688207
239436323	ACC	7.185507	0.5756044	5.328085
239436333	ACC	6.8419294	1.0214719	4.608494
239436343	ACC	5.8832912	0.86792684	4.711157
239436353	ACC	5.620494	0.5710171	5.897513
239436363	ACC	5.945157	-0.058734555	7.834661
239436373	ACC	5.94373	-0.8361606	9.393832
239436383	ACC	5.597615	-1.1733887	10.471567
239436393	ACC	5.1898155	-0.8927787	10.964515
239436403	ACC	4.7925215	-0.6803076	10.453832
239436413	ACC	4.75431	-0.3712449	8.684153
239436423	ACC	4.5841784	-0.07218039	7.5492725
239436433	ACC	4.5503144	-0.08170931	7.0955715
239436443	ACC	4.572753	-0.29098168	6.9812813
239436453	ACC	4.1806593	-0.35424608	7.4246974
239436463	ACC	3.1986437	-0.16230772	8.53304
239436473	ACC	2.748649	0.10348698	9.7042265
239436483	ACC	2.7105043	0.08473559	10.73539
239436493	ACC	2.5978525	-0.26830384	11.321156
239436503	ACC	2.8481615	-0.5056554	11.036743
239436513	ACC	3.0811844	-0.35640088	10.0066805
239436523	ACC	2.9945524	0.18041746	8.913124
239436533	ACC	2.6597188	0.8491276	7.9051366
239436543	ACC	2.4608178	1.3693397	7.465485
239436553	ACC	2.4266863	1.4360231	7.4905186
239436563	ACC	2.1228142	1.0332034	8.107514
239436573	ACC	1.9627378	0.53107226	9.124159
239436583	ACC	1.9058037	0.23335804	10.285883
239436593	ACC	1.7242754	0.037636854	11.033047
239436603	ACC	1.589702	-0.1190014	11.169296
239436613	ACC	1.3626839	-0.0029592332	11.04428
239436623	ACC	1.3753252	0.18650831	10.587495
239436633	ACC	1.5090557	0.20695479	9.954726
239436643	ACC	1.6309685	0.09692687	9.691163
239436653	ACC	1.6427289	0.09343133	9.739402
239436663	ACC	1.5340513	0.09802819	10.0698395
239436673	ACC	1.4767915	0.22298637	10.514022
239436683	ACC	1.4834665	0.17357962	11.122552
239436693	ACC	1.3933583	0.06827305	11.355909
239436703	ACC	1.442947	-0.034332853	10.673581
239436713	ACC	1.3734099	-0.20544167	9.696804
239436723	ACC	1.3516705	-0.23030305	9.100878
239436733	ACC	1.5606556	0.025560496	9.148253
239436743	ACC	1.5890796	0.06157887	9.552023
239436753	ACC	1.4066796	0.054357957	10.060101
239436763	ACC	1.3706517	0.12145306	10.591719
239436773	ACC	1.4347111	0.016673222	10.8451395
239436783	ACC	1.5521035	-0.053610966	10.72994
239436793	ACC	1.6746197	-0.073645644	10.422765
239436803	ACC	1.6644298	0.038977604	10.155304
